X,Y,NAME,ST,POPULATION
-81.4356038,28.36103224,Hunters Creek,FL,22993
-81.4081205,26.419796,Immokalee,FL,27427
-81.95650209,26.51108641,Iona,FL,17730
-80.18293102,25.96327189,Ives Estates,FL,21653
-81.65565438,30.33217274,Jacksonville,FL,886969
-81.40307297,30.27857773,Jacksonville Beach,FL,23572
-82.69054,28.29102781,Jasmine Estates,FL,20332
-80.2443912,27.24342939,Jensen Beach,FL,12909
-80.12257671,26.91924618,Jupiter,FL,62979
-80.2192125,26.92253138,Jupiter Farms,FL,13006
-80.40776631,25.70805928,Kendale Lakes,FL,57739
-80.35554403,25.66966853,Kendall,FL,80021
-80.43879844,25.70650234,Kendall West,FL,37606
-80.16460855,25.69128845,Key Biscayne,FL,13412
-80.37969275,25.16398594,Key Largo,FL,11088
-82.62610758,28.15451549,Keystone,FL,26499
-81.79170103,24.55649238,Key West,FL,26245
-81.42406086,28.30449219,Kissimmee,FL,70472
-81.92616914,28.93471063,Lady Lake,FL,14642
-81.57673223,28.49271493,Lake Butler,FL,18108
-82.6347235,30.18253301,Lake City,FL,12032
-81.95477186,28.05625934,Lakeland,FL,105330
-81.93624,27.96383353,Lakeland Highlands,FL,11757
-82.47908941,28.08741441,Lake Magdalene,FL,30658
-81.3368455,28.76914232,Lake Mary,FL,15929
-81.77195111,30.13609455,Lakeside,FL,32018
-81.59217087,27.90172374,Lake Wales,FL,15761
-80.41355212,27.55218839,Lakewood Park,FL,12121
-80.06121761,26.61968635,Lake Worth,FL,37847
-82.44758466,28.20751922,Land O' Lakes,FL,36285
-80.06030093,26.58340172,Lantana,FL,10961
-82.77272745,27.90870268,Largo,FL,83559
-80.20172988,26.16826244,Lauderdale Lakes,FL,34923
-80.22413258,26.16053766,Lauderhill,FL,72961
-82.68464585,27.81959728,Lealman,FL,20924
-81.87679999,28.81480971,Leesburg,FL,22885
-81.63877755,26.61203823,Lehigh Acres,FL,104704
-80.43683086,25.49364981,Leisure City,FL,25195
-80.08925233,26.27850904,Lighthouse Point,FL,10930
-81.43536897,28.62705642,Lockhart,FL,14320
-81.34789888,28.70140985,Longwood,FL,14718
-82.44616592,28.13961505,Lutz,FL,22402
-85.64542246,30.23705686,Lynn Haven,FL,19826
-81.37149902,28.62933677,Maitland,FL,18162
-82.30699612,27.99143179,Mango,FL,12142
-81.72163052,25.95455032,Marco Island,FL,17965
-80.21194117,26.24654007,Margate,FL,57701
-81.34661894,28.3698846,Meadow Woods,FL,34392
-80.60966227,28.07887436,Melbourne,FL,81250
-80.699485,28.35829884,Merritt Island,FL,36011
-80.2209325,25.76086034,Miami,FL,449517
-80.1322775,25.78140044,Miami Beach,FL,91749
-80.24254133,25.94326601,Miami Gardens,FL,112756
-80.32142174,25.91254171,Miami Lakes,FL,30607
-80.18872836,25.86738488,Miami Shores,FL,10755
-80.28958441,25.81953316,Miami Springs,FL,14369
-81.8659785,30.06650329,Middleburg,FL,13513
-87.04346201,30.38956635,Midway,FL,18103
-80.30093178,25.98550557,Miramar,FL,131946
-81.6414305,28.80052837,Mount Dora,FL,14421
-87.30276549,30.41576263,Myrtle Grove,FL,16780
-81.79672878,26.1638586,Naples,FL,21421
-86.88808551,30.41973744,Navarre,FL,36481
-82.71670537,28.24636527,New Port Richey,FL,15525
-80.92162306,29.02765306,New Smyrna Beach,FL,25212
-86.4823706,30.53051688,Niceville,FL,14008
-82.526304,28.10581226,Northdale,FL,23212
-81.89988391,26.68143622,North Fort Myers,FL,42893
-80.22110744,26.21156707,North Lauderdale,FL,44113
-80.17790155,25.89880605,North Miami,FL,61891
-80.16435225,25.9215009,North Miami Beach,FL,43643
-80.06037,26.81983683,North Palm Beach,FL,12944
-82.2051658,27.0756449,North Port,FL,65779
-80.13657725,26.18318423,Oakland Park,FL,44419
-81.83353,30.17267492,Oakleaf Plantation,FL,26109
-81.41690175,28.4726692,Oak Ridge,FL,25295
-82.1569405,29.18677365,Ocala,FL,59581
-81.53004644,28.58066724,Ocoee,FL,42134
-80.16600046,25.95355432,Ojus,FL,19451
-82.66978767,28.04178629,Oldsmar,FL,14335
-80.33902097,25.72413379,Olympia Heights,FL,13850
-80.25511973,25.89973871,Opa-locka,FL,16683
-81.28875906,28.93382372,Orange City,FL,11688
-81.37228761,28.537236,Orlando,FL,283852
-81.05778456,29.28544451,Ormond Beach,FL,39913
-81.18689753,28.65761098,Oviedo,FL,37835
-87.1667202,30.61875589,Pace,FL,22324
-81.64416757,29.64879495,Palatka,FL,10085
-80.66674607,27.98380487,Palm Bay,FL,109771
-80.1048414,26.83327696,Palm Beach Gardens,FL,54722
-80.28755778,27.1702763,Palm City,FL,25144
-81.22927965,29.5499017,Palm Coast,FL,83777
-82.57380201,27.52526625,Palmetto,FL,14234
-80.33754725,25.60955966,Palmetto Bay,FL,24358
-80.36164399,25.62105983,Palmetto Estates,FL,14076
-82.74790146,28.08303188,Palm Harbor,FL,60197
-82.37937945,27.92385495,Palm River-Clair Mel,FL,23848
-80.09588032,26.63754803,Palm Springs,FL,22302
-81.39441522,30.20093139,Palm Valley,FL,21432
-85.66862573,30.17987405,Panama City,FL,38055
-85.83132854,30.19492847,Panama City Beach,FL,13655
-80.22611525,26.31773237,Parkland,FL,30116
-80.28071561,26.01145487,Pembroke Pines,FL,164258
-87.20405,30.4329349,Pensacola,FL,55015
-81.37397559,28.46514802,Pine Castle,FL,11869
-80.30422707,25.66502082,Pinecrest,FL,18830
-81.44651636,28.55449225,Pine Hills,FL,65896
-82.71058,27.84936421,Pinellas Park,FL,52255
-80.21741902,25.86979814,Pinewood,FL,17561
-80.26171592,26.1259765,Plantation,FL,90342
-82.12021296,28.01445753,Plant City,FL,39087
-81.48204519,28.12167618,Poinciana,FL,62026
-80.13318901,26.24300191,Pompano Beach,FL,107753
-82.09998332,26.98281059,Port Charlotte,FL,57621
-81.01650137,29.11798921,Port Orange,FL,59900
-80.7874289,28.47705262,Port St. John,FL,12382
-80.43221625,27.25598647,Port St. Lucie,FL,180604
-80.39716198,25.5396724,Princeton,FL,29613
-82.047729,26.91701647,Punta Gorda,FL,18692
-80.42971911,25.61050469,Richmond West,FL,35607
-82.3265732,27.87124559,Riverview,FL,89017
-80.07111352,26.7785407,Riviera Beach,FL,34524
-80.73456422,28.31898645,Rockledge,FL,26235
-80.22456254,26.70462935,Royal Palm Beach,FL,38716
-82.42007104,27.70647506,Ruskin,FL,24266
-82.693716,27.98235816,Safety Harbor,FL,17569
-81.32074107,29.91660009,St. Augustine,FL,14290
-81.2720465,28.21438641,St. Cloud,FL,45780
-82.6752235,27.75709457,St. Petersburg,FL,258449
-81.81929103,26.47650478,San Carlos Park,FL,18179
-81.27723554,28.78912586,Sanford,FL,58289
-82.5266313,27.34158443,Sarasota,FL,55611
-82.47885194,27.30925144,Sarasota Springs,FL,15230
-80.59782281,28.17689809,Satellite Beach,FL,10773
-80.47332682,27.81720905,Sebastian,FL,23992
-81.45560174,27.49282029,Sebring,FL,10800
-82.807682,27.86568604,Seminole,FL,18335
-82.54679828,28.40432891,Shady Hills,FL,12316
-82.58202967,27.46106538,South Bradenton,FL,24158
-81.3901571,28.37911437,Southchase,FL,16732
-81.01033828,29.16497487,South Daytona,FL,13436
-80.29532132,25.70604457,South Miami,FL,12757
-80.38620485,25.58857106,South Miami Heights,FL,36904
-82.4141375,27.03707809,South Venice,FL,14566
-82.62707635,28.45783866,Spring Hill,FL,104631
-80.249924,27.18823926,Stuart,FL,16673
-82.35694074,27.71497273,Sun City Center,FL,24900
-80.1230295,25.93978361,Sunny Isles Beach,FL,25056
-80.2965505,26.17177891,Sunrise,FL,91037
-80.35302623,25.70607184,Sunset,FL,16693
-80.378508,25.77926191,Sweetwater,FL,21080
-84.2775689,30.43429614,Tallahassee,FL,190760
-80.264451,26.21173117,Tamarac,FL,65389
-80.40148464,25.75560073,Tamiami,FL,57831
-82.45571245,27.94950616,Tampa,FL,370224
-82.73903175,28.13039816,Tarpon Springs,FL,25609
-81.72955901,28.80594929,Tavares,FL,16117
-82.37818128,28.04394673,Temple Terrace,FL,26075
-80.28119975,26.77094871,The Acreage,FL,41358
-80.40180748,25.67079911,The Crossings,FL,23708
-80.44828328,25.66996774,The Hammocks,FL,58426
-81.98854,28.90463612,The Villages,FL,78301
-82.29101614,28.04645455,Thonotosassa,FL,13964
-80.40007291,25.64149006,Three Lakes,FL,15598
-80.8091469,28.60711671,Titusville,FL,45911
-82.57547303,28.0094304,Town 'n' Country,FL,84617
-82.65839607,28.18085781,Trinity,FL,11930
-82.43329217,28.07706752,University,FL,44854
-81.19905072,28.59001827,University,FL,34253
-80.36829096,25.74686945,University Park,FL,27592
-85.7716545,30.1754672,Upper Grand Lagoon,FL,16073
-82.23686525,27.92716805,Valrico,FL,38711
-82.4487048,27.09921397,Venice,FL,23255
-80.40869701,27.64676061,Vero Beach,FL,15635
-80.41556588,27.6163481,Vero Beach South,FL,24056
-80.71493514,28.26091577,Viera East,FL,11346
-81.86780378,26.55046718,Villas,FL,12978
-87.29577543,30.38400449,Warrington,FL,15735
-81.42494986,28.69844182,Wekiwa Springs,FL,22954
-80.27074934,26.64640357,Wellington,FL,62236
-82.32668518,28.24014416,Wesley Chapel,FL,52721
-82.61100712,28.05967785,Westchase,FL,24351
-80.3358459,25.7474028,Westchester,FL,30906
-82.73820156,27.81985526,West Lealman,FL,16280
-80.23676945,25.857054,West Little River,FL,36137
-80.66791524,28.07098942,West Melbourne,FL,21375
-80.37000398,26.08640997,Weston,FL,68708
-80.05450924,26.71551089,West Palm Beach,FL,108505
-80.194068,25.991626,West Park,FL,14908
-87.26797169,30.42651061,West Pensacola,FL,22505
-80.37165238,25.72374842,Westwood Lakes,FL,12132
-80.13938336,26.15926983,Wilton Manors,FL,12279
-81.5857092,28.56600087,Winter Garden,FL,42756
-81.72691385,28.0207113,Winter Haven,FL,38444
-81.34362936,28.59859945,Winter Park,FL,31171
-81.27082583,28.68914336,Winter Springs,FL,36490
-81.48983283,29.96531899,World Golf Village,FL,18135
-86.64201552,30.44457182,Wright,FL,24872
-81.60458838,30.63604721,Yulee,FL,13037
-82.17978199,28.24001981,Zephyrhills,FL,14661
-84.66898266,34.05630024,Acworth,GA,22906
-84.17625593,31.57756315,Albany,GA,74883
-84.2737275,34.06993087,Alpharetta,GA,63972
-84.22477553,32.07362319,Americus,GA,16412
-83.36893379,33.95082292,Athens,GA,127134
-84.39491916,33.74863859,Atlanta,GA,464043
-81.97956466,33.47534091,Augusta,GA,199534
-84.57215784,30.90454626,Bainbridge,GA,12429
-84.26006099,33.74892592,Belvedere Park,GA,16362
-81.48777,31.15592936,Brunswick,GA,15689
-83.99163123,34.11898682,Buford,GA,13891
-84.94732403,34.50204539,Calhoun,GA,16313
-84.27245239,33.72672336,Candler-McAfee,GA,23792
-84.49041011,34.24693124,Canton,GA,27407
-85.0837909,33.58200718,Carrollton,GA,25762
-84.80053902,34.16343018,Cartersville,GA,20625
-84.30243151,33.89608516,Chamblee,GA,17277
-84.45972085,33.63844664,College Park,GA,14971
-84.97707007,32.46550371,Columbus,GA,198440
-84.02688488,33.66084742,Conyers,GA,16101
-83.77425556,31.96102189,Cordele,GA,10669
-83.8488455,33.59841634,Covington,GA,14923
-84.77269686,32.30573509,Cusseta,GA,11365
-84.84167318,33.9155592,Dallas,GA,12313
-84.97627787,34.77050338,Dalton,GA,34964
-84.29670623,33.7711923,Decatur,GA,21413
-82.85432063,31.50732842,Douglas,GA,11975
-84.74847931,33.74771243,Douglasville,GA,33107
-84.32604503,33.78757678,Druid Hills,GA,15861
-82.92804623,32.53597893,Dublin,GA,16100
-84.14936951,34.00532918,Duluth,GA,30015
-84.31234582,33.94183868,Dunwoody,GA,50271
-84.44370717,33.67998221,East Point,GA,36115
-82.13507181,33.56193803,Evans,GA,34864
-84.59139504,33.54970401,Fairburn,GA,14645
-84.46343008,33.44765385,Fayetteville,GA,16705
-84.35923752,33.62106398,Forest Park,GA,19349
-83.82395393,34.29611575,Gainesville,GA,38045
-81.20467975,31.98997458,Georgetown,GA,13084
-84.2745024,33.24179196,Griffin,GA,23871
-82.20652565,33.44949547,Grovetown,GA,14642
-81.58175454,31.84682525,Hinesville,GA,34324
-81.8897748,31.59910212,Jesup,GA,9531
-84.202753,34.03328808,Johns Creek,GA,84905
-84.61784618,34.02540249,Kennesaw,GA,32343
-81.68776748,30.7987464,Kingsland,GA,16803
-85.03657791,33.02900255,LaGrange,GA,32149
-83.99308663,33.95242061,Lawrenceville,GA,31650
-84.1379239,33.8887065,Lilburn,GA,12849
-84.644889,33.78137982,Lithia Springs,GA,17036
-83.89561525,33.83496099,Loganville,GA,11863
-84.5655687,33.81316345,Mableton,GA,40808
-84.156613,33.43374989,McDonough,GA,25924
-84.53731045,33.95271772,Marietta,GA,61881
-82.09844749,33.52092172,Martinez,GA,39594
-83.2513875,33.08415918,Milledgeville,GA,18954
-84.31356594,34.13517207,Milton,GA,38771
-83.714705,33.79452681,Monroe,GA,13961
-83.78660587,31.17960699,Moultrie,GA,14972
-84.13089347,33.84554125,Mountain Park,GA,12423
-84.79748238,33.37396092,Newnan,GA,38520
-84.2888893,33.80731883,North Decatur,GA,17083
-84.32606863,33.81898285,North Druid Hills,GA,20755
-84.57110674,33.39425393,Peachtree City,GA,35860
-83.72525614,32.47253764,Perry,GA,16764
-81.253347,32.10257072,Pooler,GA,23361
-84.6636,33.86694929,Powder Springs,GA,15018
-84.15892216,33.73759434,Redan,GA,34932
-81.316961,31.93380767,Richmond Hill,GA,11640
-84.41035077,33.56369257,Riverdale,GA,15603
-85.16072385,34.24259669,Rome,GA,37065
-84.35124498,34.0391478,Roswell,GA,95769
-81.58049157,30.76252387,St. Marys,GA,18128
-81.382406,31.17742843,St. Simons,GA,13885
-84.37031898,33.93666851,Sandy Springs,GA,103068
-81.09122119,32.07934425,Savannah,GA,148650
-84.26289818,33.79512002,Scottdale,GA,11360
-84.5168065,33.86436245,Smyrna,GA,54222
-83.99584,33.84552894,Snellville,GA,19708
-81.77597781,32.43943733,Statesboro,GA,29798
-84.22973804,33.54137834,Stockbridge,GA,27369
-84.02819475,34.10212019,Sugar Hill,GA,21674
-84.06872383,34.05057828,Suwanee,GA,18508
-83.97823419,30.8398509,Thomasville,GA,19076
-83.52057422,31.46245728,Tifton,GA,16359
-84.22287157,33.85326224,Tucker,GA,28331
-84.5607705,33.58628597,Union City,GA,22264
-83.27924519,30.84932818,Valdosta,GA,55769
-82.40347535,32.21337464,Vidalia,GA,10586
-84.9178354,33.73120495,Villa Rica,GA,15016
-84.46861429,33.86077037,Vinings,GA,11368
-83.58660134,32.60731447,Warner Robins,GA,74473
-82.35791081,31.21094969,Waycross,GA,13916
-80.97335901,32.00462644,Wilmington Island,GA,15990
-83.71992264,33.99229682,Winder,GA,15679
-84.50821,34.09332359,Woodstock,GA,28985
-157.7499938,21.30220556,East Honolulu,HI,52177
-158.0074242,21.31788039,Ewa Beach,HI,15618
-158.0259582,21.33428729,Ewa Gentry,HI,24476
-157.918431,21.37539519,Halawa,HI,14677
-154.9693673,19.58271856,Hawaiian Paradise Park,HI,12401
-155.0791698,19.71786909,Hilo,HI,46280
-156.4600491,20.87113233,Kahului,HI,28745
-155.9919832,19.64105449,Kailua,HI,13123
-157.7344233,21.36931642,Kailua,HI,40327
-155.9780121,19.72214011,Kalaoa,HI,11683
-157.7921085,21.40482635,Kaneohe,HI,36452
-157.75128,21.44555249,Kaneohe Station,HI,10136
-159.319051,22.08113811,Kapaa,HI,11487
-158.0664843,21.3402899,Kapolei,HI,18013
-156.4453025,20.76484149,Kihei,HI,23049
-156.6606786,20.88017868,Lahaina,HI,13033
-158.0812335,21.35900661,Makakilo,HI,20227
-157.9947281,21.47562343,Mililani Mauka,HI,22394
-158.0146441,21.44650682,Mililani Town,HI,28491
-158.1386178,21.38156554,Nanakuli,HI,13525
-158.0289227,21.31430109,Ocean Pointe,HI,13270
-157.954874,21.4055567,Pearl City,HI,49068
-158.031834,21.40526258,Royal Kunia,HI,15113
-158.0617413,21.49359118,Schofield Barracks,HI,17335
-157.8427234,21.33078439,Honolulu,HI,356595
-158.0199757,21.50039098,Wahiawa,HI,18267
-158.175858,21.45683648,Waianae,HI,14627
-156.5090318,20.87831717,Wailuku,HI,16927
-157.9418742,21.38826971,Waimalu,HI,14414
-158.0099627,21.38643011,Waipahu,HI,40553
-157.9965744,21.41433634,Waipio,HI,11905
-74.11264966,40.98212586,Ridgewood,NJ,25741
-74.27536894,41.10631805,Ringwood,NJ,12403
-74.03886193,40.92682943,River Edge,NJ,11957
-74.29394883,40.33952779,Robertsville,NJ,11438
-74.25992573,40.65270609,Roselle,NJ,21920
-74.26671235,40.66526017,Roselle Park,NJ,13774
-74.10591007,40.82067703,Rutherford,NJ,18925
-74.35860089,40.46710096,Sayreville,NJ,44615
-74.06501667,40.78091196,Secaucus,NJ,17374
-74.32770993,40.73891963,Short Hills,NJ,13673
-74.50098565,40.50824345,Somerset,NJ,22926
-74.60471933,39.32022839,Somers Point,NJ,10555
-74.6092746,40.56961952,Somerville,NJ,12506
-74.41511383,40.57465391,South Plainfield,NJ,24402
-74.37820467,40.44508724,South River,NJ,16058
-74.97227973,39.87687827,Springdale,NJ,14655
-74.36483884,40.71543069,Summit,NJ,22896
-73.95651131,40.9189035,Tenafly,NJ,15411
-74.09486398,40.27059532,Tinton Falls,NJ,18586
-74.19265028,39.95396753,Toms River,NJ,89452
-74.22156834,40.90390641,Totowa,NJ,11196
-74.76399433,40.22372835,Trenton,NJ,86093
-74.03806525,40.76048656,Union City,NJ,70835
-74.20175596,40.8426837,Upper Montclair,NJ,11711
-74.48297899,39.33811791,Ventnor City,NJ,10741
-75.02608394,39.48451645,Vineland,NJ,61844
-74.1081855,40.85049869,Wallington,NJ,11533
-74.287482,41.04037884,Wanaque,NJ,11992
-74.3462755,40.64889795,Westfield,NJ,31736
-74.29429872,40.23235902,West Freehold,NJ,13785
-74.01208241,40.78691258,West New York,NJ,54012
-74.03078752,40.98785706,Westwood,NJ,11494
-74.97861906,39.68736006,Williamstown,NJ,15771
-74.28539469,40.5550499,Woodbridge,NJ,19625
-74.19468025,40.89039055,Woodland Park,NJ,12295
-105.9424828,32.89898125,Alamogordo,NM,29066
-106.6494323,35.09326132,Albuquerque,NM,567516
-104.4024091,32.83831203,Artesia,NM,12495
-104.2384827,32.40640592,Carlsbad,NM,28505
-106.4058879,32.04423421,Chaparral,NM,15687
-103.198594,34.40762613,Clovis,NM,40780
-107.756568,32.26846791,Deming,NM,14448
-106.0672261,36.00399612,Espanola,NM,9998
-108.2030687,36.72939506,Farmington,NM,44126
-108.7473495,35.51775681,Gallup,NM,22213
-103.1275958,32.71153764,Hobbs,NM,37913
-106.7770981,32.30297724,Las Cruces,NM,100693
-105.2198315,35.59457998,Las Vegas,NM,13986
-106.286103,35.89262501,Los Alamos,NM,11793
-106.7711235,34.80818365,Los Lunas,NM,15995
-103.3504188,32.94562435,Lovington,NM,12371
-106.6223345,35.14345549,North Valley,NM,11628
-103.3373103,34.18479396,Portales,NM,11843
-106.6575667,35.24393161,Rio Rancho,NM,96013
-104.5293654,33.37292224,Roswell,NM,48572
-105.9468303,35.68134199,Santa Fe,NM,71526
-108.269854,32.77825854,Silver City,NM,10172
-106.6820398,35.00896301,South Valley,NM,41401
-106.5623843,31.79748052,Sunland Park,NM,17393
-73.75587424,42.65163211,Albany,NY,100742
-74.19059756,42.9419662,Amsterdam,NY,18904
-76.56847878,42.93382675,Auburn,NY,27650
-73.32758055,40.6968756,Babylon,NY,12180
-73.61040961,40.66359012,Baldwin,NY,24591
-78.18024018,42.99869951,Batavia,NY,15201
-73.25098487,40.732361,Bay Shore,NY,27297
-73.96543959,41.50358464,Beacon,NY,16017
-87.04890414,35.62073755,Columbia,TN,38345
-73.52984267,40.66189067,Bellmore,NY,16381
-73.48553739,40.74952757,Bethpage,NY,16681
-75.90924131,42.1013969,Binghamton,NY,46464
-73.12707746,40.77168662,Bohemia,NY,10222
-73.252198,40.78622697,Brentwood,NY,61605
-77.58346937,43.11743132,Brighton,NY,37294
-78.87787622,42.88723738,Buffalo,NY,260428
-77.28053716,42.88850316,Canandaigua,NY,10513
-73.08078724,40.86957671,Centereach,NY,32277
-73.19447378,40.78376165,Central Islip,NY,34919
-78.74963417,42.90821171,Cheektowaga,NY,75129
-73.70773398,42.77327128,Cohoes,NY,17690
-73.28341663,40.8442489,Commack,NY,36587
-73.3946965,40.67488165,Copiague,NY,22830
-73.00587659,40.88124371,Coram,NY,39959
-77.05613044,42.14696697,Corning,NY,10925
-76.17840351,42.60039829,Cortland,NY,19205
-73.32187684,40.762313,Deer Park,NY,28039
-78.70437855,42.91175565,Depew,NY,15089
-73.33704473,40.80354515,Dix Hills,NY,27404
-73.86474883,41.01230342,Dobbs Ferry,NY,11397
-79.33223982,42.48028917,Dunkirk,NY,12121
-73.80795871,40.95781299,Eastchester,NY,20458
-73.18581631,40.7279344,East Islip,NY,14827
-73.43594653,40.67533225,East Massapequa,NY,19518
-73.56041845,40.71972552,East Meadow,NY,39291
-73.32327463,40.87916133,East Northport,NY,20587
-72.979791,40.77253516,East Patchogue,NY,22957
-78.80643927,42.96649789,Eggertsville,NY,14976
-76.80970576,42.09380349,Elmira,NY,27893
-73.70778053,40.70327294,Elmont,NY,34204
-73.33887291,40.84620998,Elwood,NY,11266
-76.06393841,42.09795381,Endicott,NY,12957
-76.02185404,42.11843946,Endwell,NY,11192
-76.24854622,43.04139212,Fairmount,NY,10158
-73.04014187,40.83885855,Farmingville,NY,15626
-73.70291428,40.72254969,Floral Park,NY,16214
-75.78470316,44.04495233,Fort Drum,NY,13828
-73.29913886,40.90582804,Fort Salonga,NY,9979
-73.67748186,40.70018544,Franklin Square,NY,29922
-79.33197567,42.44067653,Fredonia,NY,11092
-73.58526838,40.65243494,Freeport,NY,43755
-76.41610553,43.31675588,Fulton,NY,11675
-73.64470755,40.72662482,Garden City,NY,23311
-76.98267088,42.86444639,Geneva,NY,13384
-73.62823178,40.86946877,Glen Cove,NY,27327
-73.64586495,43.31084213,Glens Falls,NY,14903
-74.34684514,43.05065008,Gloversville,NY,15623
-73.73364646,40.80293828,Great Neck,NY,10194
-77.70262997,43.20953123,Greece,NY,14770
-73.363908,40.86829925,Greenlawn,NY,13978
-72.5307702,40.8798906,Hampton Bays,NY,13932
-73.71246332,40.96985514,Harrison,NY,28466
-73.21186741,40.82165531,Hauppauge,NY,21003
-73.96750772,41.19224648,Haverstraw,NY,12804
-73.61928874,40.70431237,Hempstead,NY,56059
-73.52448719,40.76369426,Hicksville,NY,42454
-73.07070286,40.79440182,Holbrook,NY,27349
-73.04467254,40.812368,Holtsville,NY,20072
-73.42913514,40.87203668,Huntington,NY,18196
-73.40497957,40.84461837,Huntington Station,NY,33813
-77.58991982,43.21817433,Irondequoit,NY,51605
-73.21588122,40.73630112,Islip,NY,18793
-76.50318573,42.44413503,Ithaca,NY,32300
-79.23666562,42.09748691,Jamestown,NY,29559
-73.80066776,41.31795871,Jefferson Valley-Yorktown,NY,14403
-73.54161791,40.78745126,Jericho,NY,13818
-75.96250604,42.12320188,Johnson City,NY,15203
-78.87128251,42.9646309,Kenmore,NY,15053
-73.24692836,40.88785873,Kings Park,NY,17154
-73.99679542,41.92950721,Kingston,NY,24224
-74.16672638,41.33982849,Kiryas Joel,NY,23563
-78.81271425,42.81836389,Lackawanna,NY,17883
-73.11678019,40.85861838,Lake Grove,NY,11527
-73.11122689,40.83078662,Lake Ronkonkoma,NY,20282
-78.67013177,42.90068631,Lancaster,NY,10178
-73.51247024,40.72413012,Levittown,NY,52337
-73.37126236,40.68630885,Lindenhurst,NY,27102
-78.69561753,43.16984886,Lockport,NY,20812
-73.66494876,40.58802249,Long Beach,NY,33192
-73.67420398,40.65787813,Lynbrook,NY,19753
-73.74039299,40.94725653,Mamaroneck,NY,19852
-72.79149474,40.85748375,Manorville,NY,14244
-73.47048263,40.66962545,Massapequa,NY,21910
-73.44952452,40.6824483,Massapequa Park,NY,17243
-74.89230422,44.92915662,Massena,NY,11017
-72.84821435,40.80981879,Mastic,NY,15570
-72.84325142,40.76701553,Mastic Beach,NY,15121
-72.9859184,40.82198093,Medford,NY,24656
-73.40877088,40.78233667,Melville,NY,19455
-73.55408705,40.65691673,Merrick,NY,22353
-72.94536756,40.88573,Middle Island,NY,10506
-74.422809,41.44579518,Middletown,NY,29043
-73.00642123,40.95830175,Miller Place,NY,12504
-73.63916974,40.74697371,Mineola,NY,19417
-74.0755645,41.11522068,Monsey,NY,22453
-73.7303905,41.20231797,Mount Kisco,NY,11431
-73.01615526,40.93437476,Mount Sinai,NY,12048
-73.8290099,40.91356309,Mount Vernon,NY,69600
-74.01558154,41.0957512,Nanuet,NY,18416
-73.15218587,40.84669491,Nesconset,NY,13403
-74.02047357,41.5036959,Newburgh,NY,30275
-73.56490219,40.76004324,New Cassel,NY,14459
-73.9909137,41.15430697,New City,NY,34123
-73.78459657,40.9332391,New Rochelle,NY,79693
-74.01013178,40.71057056,New York,NY,8691599
-79.05229973,43.094813,Niagara Falls,NY,48918
-73.4118479,40.70050909,North Amityville,NY,18088
-73.32507158,40.73105892,North Babylon,NY,17968
-73.26710175,40.7624225,North Bay Shore,NY,19073
-73.53901976,40.69035284,North Bellmore,NY,20311
-72.94569215,40.78681746,North Bellport,NY,12060
-73.3848525,40.70538209,North Lindenhurst,NY,11913
-73.46784483,40.70308493,North Massapequa,NY,18220
-73.56149879,40.68705851,North Merrick,NY,12487
-73.68766195,40.74603349,North New Hyde Park,NY,15263
-78.86378459,43.04650391,North Tonawanda,NY,30846
-73.70765712,40.6840042,North Valley Stream,NY,17641
-73.5194325,40.69942209,North Wantagh,NY,12241
-73.638576,40.63092079,Oceanside,NY,32403
-75.49042185,44.69246718,Ogdensburg,NY,11267
-78.43214267,42.08185944,Olean,NY,13994
-75.66210145,43.07693042,Oneida,NY,11054
-75.06661734,42.45511436,Oneonta,NY,13639
-73.85808889,41.16485095,Ossining,NY,27009
-76.48812421,43.45719273,Oswego,NY,18410
-73.01179225,40.76065533,Patchogue,NY,12474
-74.00473955,41.06153341,Pearl River,NY,16443
-73.91759859,41.28900561,Peekskill,NY,24372
-73.47317762,40.78325464,Plainview,NY,26445
-73.46037399,44.69340643,Plattsburgh,NY,19946
-73.66824134,41.00559418,Port Chester,NY,30524
-73.67621008,40.82607019,Port Washington,NY,16341
-73.92104759,41.69492147,Poughkeepsie,NY,32485
-72.89225241,40.89470342,Ridge,NY,13492
-72.67516277,40.94701152,Riverhead,NY,13705
-77.58796144,43.165327,Rochester,NY,210249
-73.63821741,40.66439198,Rockville Centre,NY,25066
-72.9363966,40.93571179,Rocky Point,NY,14400
-75.45259528,43.21437758,Rome,NY,33530
-73.1294915,40.80877354,Ronkonkoma,NY,18905
-73.58373914,40.67972149,Roosevelt,NY,16823
-73.95375657,42.77857512,Rotterdam,NY,20654
-73.68872655,40.96957899,Rye,NY,16215
-73.15208064,40.87610675,St. James,NY,13702
-73.56046913,40.74534611,Salisbury,NY,12832
-73.77750839,43.0674273,Saratoga Springs,NY,28133
-73.0840194,40.74813877,Sayville,NY,17050
-73.77746405,40.99982164,Scarsdale,NY,17623
-73.92755908,42.80251944,Schenectady,NY,67639
-73.49212904,40.66877318,Seaford,NY,15219
-73.04617658,40.86999925,Selden,NY,19602
-73.10069334,40.92815818,Setauket-East Setauket,NY,15445
-72.87458586,40.79719282,Shirley,NY,26121
-73.2195655,40.84573902,Smithtown,NY,26761
-73.44714324,40.71747105,South Farmingdale,NY,14646
-74.04864669,41.11518245,Spring Valley,NY,33245
-73.13872723,40.91340679,Stony Brook,NY,13747
-73.9903415,41.23058958,Stony Point,NY,12175
